8.4733000000,124.6240000000
22.9169000000,4.5293000000
36.7176000000,64.7508000000
44.1035000000,145.5889000000
44.8578000000,73.2994000000
54.0983000000,143.7144000000
84.1390000000,211.0875000000
108.7330000000,411.4533000000
123.2082000000,5913.7218000000
149.2347000000,5102.1143000000
156.4295000000,6733.6489000000
160.5916000000,416.5434000000
183.6920000000,170.3878000000
201.8863000000,1217.7655000000
208.5713000000,2159.9459000000
224.8924000000,1553.9953000000
287.0106000000,46.8844000000
309.7542000000,6722.1214000000
332.8996000000,421.7703000000
357.3708000000,3432.8314000000
367.2688000000,332.6470000000
402.1209000000,1232.4072000000
407.3539000000,13922.2130000000
428.6516000000,6.0503000000
447.9432000000,1686.9600000000
465.9264000000,3008.2869000000
474.0972000000,1357.1110000000
508.6034000000,545.5532000000
516.2554000000,3873.1478000000
529.2926000000,4241.7450000000
543.8507000000,1050.3790000000
555.4014000000,12225.0199000000
565.9479000000,6757.1676000000
569.0416000000,1113.0494000000
645.6105000000,13690.1868000000
658.7681000000,100.4504000000
667.5263000000,7963.0443000000
681.2541000000,10425.9694000000
726.3592000000,308.4710000000
743.4614000000,7928.0053000000
767.7480000000,1530.0156000000
800.8072000000,605.7889000000
831.3995000000,97.8844000000
840.2457000000,45838.8439000000
858.2624000000,45031.5337000000
862.5372000000,5409.1153000000
863.3889000000,31450.1395000000
883.5393000000,816.4062000000
894.0935000000,46294.9809000000
912.2661000000,41.6456000000
931.7696000000,2033.3423000000
950.9952000000,5462.5172000000
952.6042000000,36757.8138000000
993.8858000000,286.9022000000
1011.8175000000,1027.2137000000
1018.6498000000,249.4421000000
1024.4670000000,16683.7412000000
1031.7573000000,1873.2587000000
1034.0292000000,105389.7499000000
1040.7041000000,16393.9258000000
1063.2945000000,117.0088000000
1106.2035000000,17.5084000000
1110.1455000000,31682.8713000000
1136.2481000000,312644.9369000000
1136.9308000000,189538.0369000000
1143.4076000000,1756168.1484999999
1164.7928000000,480644.6554000000
1174.8776000000,3587976.6787000000
1193.4194000000,26065.9707000000
1210.3554000000,571.4604000000
1239.7346000000,911221.4909000000
1243.8273000000,332532.3809000000
1266.5127000000,5323.5787000000
1300.5505000000,100413.8098000000
1306.8587000000,1617.8725000000
1320.6759000000,23038.8584000000
1330.6242000000,199861.7792000000
1356.2572000000,284712.3180000000
1365.1006000000,154198.9173000000
1375.0546000000,30446.9904000000
1391.6388000000,458760.1476000000
1399.6103000000,654447.3186999999
1404.4423000000,134583.8432000000
1417.9863000000,8731.6062000000
1426.6753000000,2434950.1176999998
1436.2938000000,3866.8820000000
1441.5073000000,133518.8233000000
1460.4692000000,776293.5355999999
1470.6218000000,60173.5365000000
1478.7835000000,272562.3081000000
1498.4323000000,337344.6599000000
1502.1337000000,131568.6172000000
1505.3352000000,226719.7906000000
1513.3267000000,43629.1023000000
1533.3855000000,3134953.7562000002
1559.8192000000,7590834.8438999997
1574.0226000000,2586328.5391000002
1613.9481000000,11929.8877000000
1624.4018000000,339574.2923000000
1671.5371000000,356427.7388000000
1678.5276000000,172651.7540000000
1681.1768000000,17850.4907000000
3027.0961000000,206.9915000000
3052.9616000000,2382.9816000000
3061.2785000000,7982.0886000000
3065.0225000000,22551.6087000000
3098.4859000000,3676.7935000000
3119.7848000000,405.9688000000
3126.2626000000,91.8332000000
3140.1395000000,809.3386000000
3209.6485000000,15212.2952000000
3224.8163000000,1167.7440000000
3226.2163000000,11931.2426000000
3241.7407000000,4165.1998000000
3250.4671000000,3429.1074000000
3254.4110000000,566.1010000000
3255.1069000000,305.8630000000
3256.7861000000,1895.9372000000
3654.6051000000,211.0244000000
3872.7954000000,4401.4510000000
