21.1510000000,10.9208000000
34.7817000000,35.8850000000
51.5078000000,2.8156000000
58.7776000000,87.6107000000
77.0971000000,18.6087000000
160.2833000000,30.0950000000
174.2012000000,6857.3898000000
197.7155000000,30.7118000000
221.3262000000,2963.9022000000
303.8285000000,19.5806000000
328.3018000000,300.2144000000
369.8177000000,207293.0268000000
394.3467000000,3014.1503000000
398.3574000000,18602.5178000000
414.4693000000,1454.1852000000
422.9740000000,6.2164000000
427.0845000000,98.7749000000
442.3900000000,1058.6215000000
510.9374000000,4077.2600000000
517.0446000000,3915.4401000000
553.6298000000,22.9658000000
558.3239000000,2254.9257000000
564.6986000000,3579.5272000000
640.5134000000,4056.6318000000
654.6558000000,57.2723000000
700.6555000000,133.1908000000
723.6034000000,113.8732000000
759.9324000000,864.4409000000
801.4003000000,88.9535000000
819.2711000000,9022.5216000000
847.0682000000,34.7013000000
864.1383000000,24919.3776000000
867.8734000000,254.7117000000
874.9108000000,2815.9131000000
895.8567000000,14893.6053000000
914.5826000000,28.0051000000
949.4707000000,8088.7646000000
1002.1771000000,65.3654000000
1021.4175000000,46.4986000000
1022.2561000000,27.2658000000
1024.5612000000,2338.3730000000
1030.6087000000,36592.1406000000
1035.2244000000,25.1820000000
1068.8477000000,1148.4110000000
1127.8747000000,30571.1680000000
1140.1982000000,851587.4252000001
1147.8050000000,155.8444000000
1160.2586000000,768850.8033000000
1180.4484000000,58048.2327000000
1224.8095000000,600831.9555000000
1287.6738000000,6561.7598000000
1319.0726000000,24709.3959000000
1332.4197000000,179385.9633000000
1346.3859000000,72941.7664000000
1357.0330000000,32443.4230000000
1370.0819000000,28634.3411000000
1445.6656000000,1216837.6638000000
1459.8476000000,100006.3628000000
1493.8097000000,291030.7853000000
1526.7848000000,618696.9075000000
1552.4640000000,427897.8711000000
1578.5457000000,2520036.2527000001
1633.1021000000,2379.0213000000
1638.2430000000,71719.7333000000
1646.4341000000,3146.4022000000
1670.9707000000,80046.7536000000
1683.8798000000,30697.8487000000
1690.5085000000,2676.0293000000
3202.6730000000,351.6671000000
3205.6282000000,1086.3123000000
3220.8301000000,4065.9119000000
3227.9446000000,256.4222000000
3236.9756000000,4394.0919000000
3243.8389000000,1216.6698000000
3254.9021000000,336.3401000000
3255.3559000000,301.6642000000
3603.1676000000,110286.8158000000
3717.1465000000,611.9034000000
