16.1528000000,17.7850000000
26.6368000000,22.9865000000
53.6692000000,8.4660000000
61.4758000000,157.7436000000
77.5355000000,2.4759000000
98.9889000000,3.6953000000
115.3697000000,38.6831000000
152.9175000000,37.8117000000
177.0619000000,283.4713000000
224.4764000000,56.0297000000
265.7383000000,117.4208000000
284.3548000000,56.7884000000
284.6367000000,14.0296000000
346.8976000000,242.3024000000
379.5375000000,66.7143000000
411.0017000000,395.1835000000
416.8220000000,2.1348000000
431.4100000000,229.7494000000
471.5154000000,8.9668000000
507.9131000000,26.1995000000
535.6100000000,8.7778000000
563.5555000000,169.5706000000
588.0951000000,42.3175000000
602.3749000000,51.2810000000
621.0527000000,449.7987000000
633.6337000000,40.4012000000
650.7561000000,366.5613000000
658.7795000000,370.1770000000
702.3562000000,16.9659000000
705.1946000000,107.2297000000
730.4864000000,269.0434000000
752.6477000000,98.4795000000
780.6284000000,870.4086000000
795.3760000000,35.1288000000
844.8867000000,385.4405000000
849.0931000000,19.9426000000
851.6754000000,94.9405000000
863.8619000000,30.3057000000
870.5718000000,28.9410000000
950.8199000000,707.1290000000
959.5922000000,5.1329000000
970.6740000000,173.9532000000
978.1463000000,2056.0248000000
980.7650000000,58.8440000000
1002.2761000000,9.2459000000
1003.4487000000,3.9241000000
1016.0609000000,315.2558000000
1016.6016000000,5867.0664000000
1034.8103000000,866.1537000000
1051.0561000000,163.8191000000
1060.6920000000,15.5159000000
1077.6437000000,278.1740000000
1104.4491000000,135.5864000000
1130.7044000000,143.3164000000
1171.0990000000,133849.7111000000
1176.0777000000,288.6327000000
1177.5440000000,19543.0558000000
1193.5350000000,237.2534000000
1226.3810000000,87281.3287000000
1253.8681000000,6384.3852000000
1287.8888000000,1541.5519000000
1324.1219000000,3589.0153000000
1327.4237000000,69.0420000000
1333.9100000000,19425.3659000000
1371.9902000000,809.5363000000
1377.1206000000,4389.8095000000
1441.4819000000,78761.3156000000
1460.9133000000,27829.2622000000
1488.2226000000,43627.5848000000
1517.2315000000,98151.8918000000
1548.3955000000,56746.9492000000
1584.4722000000,473000.6759000000
1644.4575000000,180.3688000000
1653.4745000000,8443.2803000000
1667.0214000000,24.1692000000
1676.2171000000,3072.9985000000
1678.4498000000,32527.9580000000
1820.8349000000,125.8205000000
1886.4910000000,478.0182000000
3173.3875000000,196.2988000000
3183.4994000000,427.6666000000
3191.6315000000,997.1776000000
3193.8784000000,387.0913000000
3201.3161000000,634.3542000000
3208.1983000000,437.2449000000
3216.1978000000,274.8575000000
3220.4958000000,238.9264000000
3221.9991000000,263.7591000000
3231.9861000000,478.5258000000
3255.5061000000,861.9886000000
