18.7223000000,0.0000000000
62.3687000000,0.0000000000
79.3690000000,0.7316000000
85.9553000000,0.0000000000
229.0014000000,321.2968000000
246.1117000000,7.9801000000
307.2510000000,0.0000000000
310.3404000000,13.4264000000
416.7100000000,0.0000000000
419.3582000000,0.0173000000
488.6701000000,0.3111000000
532.9651000000,0.0000000000
550.2892000000,0.0000000000
562.5569000000,0.0000000000
625.5711000000,453.0763000000
632.2866000000,0.0000000000
687.8349000000,23.6885000000
703.6289000000,0.9387000000
707.3228000000,0.0000000000
786.8125000000,74.4081000000
808.4345000000,0.0000000000
846.3937000000,0.0000000000
861.9124000000,0.0000000000
862.6566000000,2.5071000000
943.6640000000,408.2750000000
958.5344000000,0.0181000000
963.4014000000,0.0000000000
995.4340000000,0.0000000000
995.9609000000,3.2889000000
1013.6165000000,0.0000000000
1013.6570000000,44.5310000000
1018.7163000000,0.0000000000
1019.0069000000,7114.3671000000
1048.7310000000,123.4484000000
1049.1436000000,0.0000000000
1104.7257000000,176.7792000000
1107.4274000000,0.0000000000
1172.0935000000,76510.1176000000
1180.1606000000,0.0000000000
1186.0843000000,0.0000000000
1186.4181000000,592.5036000000
1219.4790000000,36465.6895000000
1273.9788000000,0.0000000000
1335.3931000000,0.0000000000
1342.0718000000,9978.2242000000
1369.1809000000,0.0000000000
1372.2028000000,794.5569000000
1489.0924000000,54442.3685000000
1490.2491000000,0.0000000000
1511.6282000000,60744.8995000000
1525.4069000000,0.0000000000
1577.3927000000,246031.4797000000
1637.7813000000,0.0000000000
1644.4142000000,3925.2601000000
1654.2755000000,0.0000000000
1662.4351000000,5916.7504000000
3182.4312000000,0.0000000000
3182.4945000000,142.1352000000
3191.6336000000,0.0000000000
3191.6542000000,619.3687000000
3200.0673000000,0.0000000000
3200.1229000000,1118.0162000000
3209.8330000000,0.0000000000
3210.0413000000,724.2444000000
3219.9520000000,282.5678000000
3220.0361000000,0.0000000000
